Parameters:TParameters:TimeZone=America/New_York;LoyaltyRate=0.5;TransactionUploadRate=1.0,,,,,,,,,,,,,,,
Email,Email,Email,First Name,Last Name,City,State,Zip,Country,Phone Number,Phone Number,Phone Number,Conversion Name,Conversion Time,Conversion Value,Conversion Currency
xkmvb@gmail.com,,,vmaha,lflmg,lima,,,PE,+51378754184,,,SSD_test1,08/14/2012 17:01:54,1092,USD
bsjbx@gmail.com,,,gbucg,xtvlw,lima,,,PE,+51886539172,,,SSD_test1,08/14/2012 17:01:54,3592,USD
byoik@gmail.com,,,rjobr,ghler,lima,,,PE,+51734952744,,,SSD_test1,08/14/2012 17:01:54,2432,USD
fqhlc@gmail.com,,,khqoa,kgwlj,lima,,,PE,+51229368496,,,SSD_test1,08/14/2012 17:01:54,3683,USD
kbzhb@gmail.com,,,gowhg,yvhhh,lima,,,PE,+51818459887,,,SSD_test1,08/14/2012 17:01:54,1921,USD
nwuud@gmail.com,,,ufuaf,xdztr,lima,,,PE,+51385289146,,,SSD_test1,08/14/2012 17:01:54,2215,USD
eyxyg@gmail.com,,,vloug,hnvrd,lima,,,PE,+51155432725,,,SSD_test1,08/14/2012 17:01:54,3635,USD
yucuk@gmail.com,,,piisq,dzgxn,lima,,,PE,+51495117571,,,SSD_test1,08/14/2012 17:01:54,4672,USD
mfcfn@gmail.com,,,lyysp,cjbod,lima,,,PE,+51395416332,,,SSD_test1,08/14/2012 17:01:54,3246,USD
rtmlu@gmail.com,,,yhqjf,hfnku,lima,,,PE,+51332977422,,,SSD_test1,08/14/2012 17:01:54,2518,USD
qhulz@gmail.com,,,kwllh,ozbvy,lima,,,PE,+51886917133,,,SSD_test1,08/14/2012 17:01:54,1164,USD
rfxmy@gmail.com,,,lgtsr,tuhxk,lima,,,PE,+51319528755,,,SSD_test1,08/14/2012 17:01:54,1511,USD
yaszb@gmail.com,,,xuaip,nzhar,lima,,,PE,+51762399867,,,SSD_test1,08/14/2012 17:01:54,2912,USD
udhtc@gmail.com,,,wmyoh,tdwdx,lima,,,PE,+51675955963,,,SSD_test1,08/14/2012 17:01:54,4155,USD
mpiut@gmail.com,,,xhtqh,qkbke,arequipa,,,PE,+51386552517,,,SSD_test1,08/14/2012 17:01:54,1726,USD
fztqu@gmail.com,,,rpdtb,iwazj,cuzco,,,PE,+51334498287,,,SSD_test1,08/14/2012 17:01:54,3648,USD
pppue@gmail.com,,,rauxq,sqjee,piura,,,PE,+51423555624,,,SSD_test1,08/14/2012 17:01:54,3836,USD
ghomx@gmail.com,,,jbufx,xpays,lima,,,PE,+51252496535,,,SSD_test1,08/14/2012 17:01:54,1428,USD
tjplc@gmail.com,,,ynnxw,nyvoq,lima,,,PE,+51351919874,,,SSD_test1,08/14/2012 17:01:54,3859,USD
kbvfp@gmail.com,,,amqmy,uogey,lima,,,PE,+51639672614,,,SSD_test1,08/14/2012 17:01:54,1304,USD
rtlyg@gmail.com,,,qdbbe,idpiy,lima,,,PE,+51781715878,,,SSD_test1,08/14/2012 17:01:54,1407,USD
eyinn@gmail.com,,,otujo,uxmca,lima,,,PE,+51293897677,,,SSD_test1,08/14/2012 17:01:54,1927,USD
glixy@gmail.com,,,lroey,nqwme,lima,,,PE,+51924616835,,,SSD_test1,08/14/2012 17:01:54,3942,USD
icogc@gmail.com,,,bvcxv,ntbvx,lima,,,PE,+51143536712,,,SSD_test1,08/14/2012 17:01:54,4007,USD
ogjzf@gmail.com,,,wrnbm,npbsg,lima,,,PE,+51212219386,,,SSD_test1,08/14/2012 17:01:54,2997,USD
dcbac@gmail.com,,,vqrax,qtoim,lima,,,PE,+51838768777,,,SSD_test1,08/14/2012 17:01:54,4844,USD
ovbkj@gmail.com,,,nyigi,fwljo,lima,,,PE,+51915557723,,,SSD_test1,08/14/2012 17:01:54,4746,USD
amyfl@gmail.com,,,yyxlx,ogzah,lima,,,PE,+51337224442,,,SSD_test1,08/14/2012 17:01:54,4959,USD
pgite@gmail.com,,,oqfyd,ybmlx,lima,,,PE,+51414997421,,,SSD_test1,08/14/2012 17:01:54,2219,USD
xpyes@gmail.com,,,ploxz,xoodw,lima,,,PE,+51812135824,,,SSD_test1,08/14/2012 17:01:54,4259,USD
dfjwj@gmail.com,,,qublw,iyxom,lima,,,PE,+51187524987,,,SSD_test1,08/14/2012 17:01:54,3861,USD
cvnek@gmail.com,,,wyvwd,mjgen,lima,,,PE,+51637828731,,,SSD_test1,08/14/2012 17:01:54,4334,USD
zseyj@gmail.com,,,kicuz,mxsdb,lima,,,PE,+51621857495,,,SSD_test1,08/14/2012 17:01:54,72,USD
dobys@gmail.com,,,dmytx,yaolz,lima,,,PE,+51678318825,,,SSD_test1,08/14/2012 17:01:54,2347,USD
uzwju@gmail.com,,,abtzz,thmbz,lima,,,PE,+51783146432,,,SSD_test1,08/14/2012 17:01:54,4605,USD
aqdem@gmail.com,,,ewnsr,wjjmy,lima,,,PE,+51996618634,,,SSD_test1,08/14/2012 17:01:54,3073,USD
ejbdi@gmail.com,,,iydha,nyoou,lima,,,PE,+51927212472,,,SSD_test1,08/14/2012 17:01:54,2267,USD
nyrrc@gmail.com,,,qywtp,qwece,lima,,,PE,+51298936654,,,SSD_test1,08/14/2012 17:01:54,1081,USD
chuba@gmail.com,,,chjml,gqflq,lima,,,PE,+51694965588,,,SSD_test1,08/14/2012 17:01:54,2314,USD
lldvt@gmail.com,,,jrnif,mabzn,arequipa,,,PE,+51291766966,,,SSD_test1,08/14/2012 17:01:54,3716,USD
epbxi@gmail.com,,,pvfns,lgkix,cuzco,,,PE,+51587591938,,,SSD_test1,08/14/2012 17:01:54,1829,USD
fwrij@gmail.com,,,bsyoc,ocmwj,piura,,,PE,+51414876358,,,SSD_test1,08/14/2012 17:01:54,3502,USD
zmdob@gmail.com,,,eyzjw,hintl,lima,,,PE,+51739145581,,,SSD_test1,08/14/2012 17:01:54,4472,USD
vjzna@gmail.com,,,xsaki,qbpdi,lima,,,PE,+51997347341,,,SSD_test1,08/14/2012 17:01:54,1101,USD
jjxtj@gmail.com,,,kuyxh,bolvi,lima,,,PE,+51541684493,,,SSD_test1,08/14/2012 17:01:54,3558,USD
jvpwz@gmail.com,,,dncnx,piogt,lima,,,PE,+51343273114,,,SSD_test1,08/14/2012 17:01:54,2026,USD
wcutu@gmail.com,,,lzaif,afazs,lima,,,PE,+51668894285,,,SSD_test1,08/14/2012 17:01:54,3779,USD
fldtz@gmail.com,,,ybhls,sacst,lima,,,PE,+51242423418,,,SSD_test1,08/14/2012 17:01:54,3541,USD
klwtz@gmail.com,,,uadld,qehzy,lima,,,PE,+51247267356,,,SSD_test1,08/14/2012 17:01:54,2017,USD
anlvp@gmail.com,,,kvocu,vjsvf,lima,,,PE,+51965551182,,,SSD_test1,08/14/2012 17:01:54,1609,USD
bdcwn@gmail.com,,,onjrc,vtmrd,lima,,,PE,+51647233393,,,SSD_test1,08/14/2012 17:01:54,4096,USD
eauaz@gmail.com,,,hnsfz,vrnyv,lima,,,PE,+51971798431,,,SSD_test1,08/14/2012 17:01:54,4189,USD
cpoui@gmail.com,,,dhgcn,wypaw,lima,,,PE,+51735265789,,,SSD_test1,08/14/2012 17:01:54,2535,USD
iulvy@gmail.com,,,gykzt,oliia,lima,,,PE,+51267461726,,,SSD_test1,08/14/2012 17:01:54,4771,USD
kmigw@gmail.com,,,hftsf,etmxf,lima,,,PE,+51199852492,,,SSD_test1,08/14/2012 17:01:54,186,USD
azxht@gmail.com,,,anpqs,mtykx,lima,,,PE,+51752744238,,,SSD_test1,08/14/2012 17:01:54,2905,USD
nqkll@gmail.com,,,vkemk,emsmh,lima,,,PE,+51391612318,,,SSD_test1,08/14/2012 17:01:54,115,USD
aptjj@gmail.com,,,ctglh,zfwkm,lima,,,PE,+51426971817,,,SSD_test1,08/14/2012 17:01:54,3641,USD
zfxtd@gmail.com,,,ifzaj,kgdkw,lima,,,PE,+51849165546,,,SSD_test1,08/14/2012 17:01:54,3294,USD
uimyt@gmail.com,,,yjihj,gvoyv,lima,,,PE,+51511595212,,,SSD_test1,08/14/2012 17:01:54,849,USD
aznmu@gmail.com,,,lanrk,ifmbt,lima,,,PE,+51429974511,,,SSD_test1,08/14/2012 17:01:54,4241,USD
clduc@gmail.com,,,jtusd,dnwbu,lima,,,PE,+51359726747,,,SSD_test1,08/14/2012 17:01:54,1221,USD
ayrjq@gmail.com,,,eyiuv,hcged,lima,,,PE,+51889932791,,,SSD_test1,08/14/2012 17:01:54,923,USD
xvcaa@gmail.com,,,rtvol,vuwlm,lima,,,PE,+51951689853,,,SSD_test1,08/14/2012 17:01:54,3418,USD
ckmvu@gmail.com,,,oaymx,cgint,arequipa,,,PE,+51526582354,,,SSD_test1,08/14/2012 17:01:54,3339,USD
bpibm@gmail.com,,,swgdz,bykkz,cuzco,,,PE,+51648262534,,,SSD_test1,08/14/2012 17:01:54,4978,USD
ovodl@gmail.com,,,lcuaa,tuxfi,piura,,,PE,+51386215966,,,SSD_test1,08/14/2012 17:01:54,601,USD
cxald@gmail.com,,,ygujk,avsnh,lima,,,PE,+51247751849,,,SSD_test1,08/14/2012 17:01:54,1913,USD
ntkkc@gmail.com,,,mwtmh,dnywf,lima,,,PE,+51158251141,,,SSD_test1,08/14/2012 17:01:54,1006,USD
nomcg@gmail.com,,,ikpmq,lhwub,lima,,,PE,+51214222153,,,SSD_test1,08/14/2012 17:01:54,768,USD
zrygo@gmail.com,,,xpswu,nshne,lima,,,PE,+51936443689,,,SSD_test1,08/14/2012 17:01:54,4041,USD
ietlh@gmail.com,,,ymkka,oghzr,lima,,,PE,+51324711876,,,SSD_test1,08/14/2012 17:01:54,472,USD
dkzms@gmail.com,,,xsdvq,jcseu,lima,,,PE,+51486659666,,,SSD_test1,08/14/2012 17:01:54,2249,USD
qejzu@gmail.com,,,zsboq,nplvw,lima,,,PE,+51575518543,,,SSD_test1,08/14/2012 17:01:54,3810,USD
ofuog@gmail.com,,,fwyvz,trzoj,lima,,,PE,+51563323687,,,SSD_test1,08/14/2012 17:01:54,4859,USD
nzjgl@gmail.com,,,hzgee,secrh,lima,,,PE,+51794994985,,,SSD_test1,08/14/2012 17:01:54,2437,USD
zxoqv@gmail.com,,,pkexx,hotth,lima,,,PE,+51538474997,,,SSD_test1,08/14/2012 17:01:54,1616,USD
vjcdq@gmail.com,,,mdajs,lflpp,lima,,,PE,+51414732496,,,SSD_test1,08/14/2012 17:01:54,1110,USD
huiwh@gmail.com,,,evovl,ogixe,lima,,,PE,+51852371994,,,SSD_test1,08/14/2012 17:01:54,4942,USD
svkmr@gmail.com,,,asyil,eqcja,lima,,,PE,+51799721657,,,SSD_test1,08/14/2012 17:01:54,4259,USD
mevqw@gmail.com,,,vmqgd,nqeff,lima,,,PE,+51646914356,,,SSD_test1,08/14/2012 17:01:54,1534,USD
zxeqh@gmail.com,,,wohhc,vjnfu,lima,,,PE,+51391986457,,,SSD_test1,08/14/2012 17:01:54,1309,USD
vwzwm@gmail.com,,,yqgqk,qepap,lima,,,PE,+51352265324,,,SSD_test1,08/14/2012 17:01:54,1627,USD
pazmk@gmail.com,,,conyz,sgksb,lima,,,PE,+51264864297,,,SSD_test1,08/14/2012 17:01:54,478,USD
svqva@gmail.com,,,tpnyd,uzoqy,lima,,,PE,+51413928545,,,SSD_test1,08/14/2012 17:01:54,3171,USD
rrofj@gmail.com,,,rlzyo,vtdic,lima,,,PE,+51694936578,,,SSD_test1,08/14/2012 17:01:54,3372,USD
eocxx@gmail.com,,,ksvqi,scatd,lima,,,PE,+51364913211,,,SSD_test1,08/14/2012 17:01:54,65,USD
lofht@gmail.com,,,ycoda,jnkxm,lima,,,PE,+51438493616,,,SSD_test1,08/14/2012 17:01:54,102,USD
rcwbg@gmail.com,,,uhpup,acmra,lima,,,PE,+51297652586,,,SSD_test1,08/14/2012 17:01:54,3806,USD
kjgze@gmail.com,,,phpgd,lwgwn,arequipa,,,PE,+51591599955,,,SSD_test1,08/14/2012 17:01:54,4953,USD
sfetz@gmail.com,,,wmzgc,bdpmn,cuzco,,,PE,+51385865947,,,SSD_test1,08/14/2012 17:01:54,2583,USD
pwlhb@gmail.com,,,nqqjx,jmqgd,piura,,,PE,+51563756991,,,SSD_test1,08/14/2012 17:01:54,2919,USD
jtubr@gmail.com,,,whigl,lizup,lima,,,PE,+51246552273,,,SSD_test1,08/14/2012 17:01:54,4088,USD
wlsae@gmail.com,,,mnnra,czice,lima,,,PE,+51622987921,,,SSD_test1,08/14/2012 17:01:54,4527,USD
sapbl@gmail.com,,,syrvu,blvea,lima,,,PE,+51587488957,,,SSD_test1,08/14/2012 17:01:54,4336,USD
hntxx@gmail.com,,,knvls,oyoyu,lima,,,PE,+51895522219,,,SSD_test1,08/14/2012 17:01:54,3888,USD
gmtnx@gmail.com,,,lvabe,jhknp,lima,,,PE,+51587521793,,,SSD_test1,08/14/2012 17:01:54,485,USD
nqxgo@gmail.com,,,exahn,xamly,lima,,,PE,+51815783733,,,SSD_test1,08/14/2012 17:01:54,3592,USD
rtfvt@gmail.com,,,jozun,oifhm,lima,,,PE,+51535122486,,,SSD_test1,08/14/2012 17:01:54,2288,USD
lnvzu@gmail.com,,,plovi,enmeu,lima,,,PE,+51867441754,,,SSD_test1,08/14/2012 17:01:54,4780,USD
vmmuf@gmail.com,,,splnh,sbatx,lima,,,PE,+51582526838,,,SSD_test1,08/14/2012 17:01:54,2956,USD
hvrvh@gmail.com,,,sjupu,viyzh,lima,,,PE,+51111921414,,,SSD_test1,08/14/2012 17:01:54,1330,USD
ggpei@gmail.com,,,jtrqb,jzuge,lima,,,PE,+51634789363,,,SSD_test1,08/14/2012 17:01:54,2408,USD
myset@gmail.com,,,zemvd,vshzz,lima,,,PE,+51155199478,,,SSD_test1,08/14/2012 17:01:54,4665,USD
tzmud@gmail.com,,,kvkuk,exbxs,lima,,,PE,+51925162221,,,SSD_test1,08/14/2012 17:01:54,117,USD
xwiif@gmail.com,,,apldi,mzlsd,lima,,,PE,+51733753634,,,SSD_test1,08/14/2012 17:01:54,4132,USD
xnurw@gmail.com,,,mfyxt,lefad,lima,,,PE,+51397853893,,,SSD_test1,08/14/2012 17:01:54,2960,USD
pdphe@gmail.com,,,qnllb,kzibu,lima,,,PE,+51545758386,,,SSD_test1,08/14/2012 17:01:54,4671,USD
epzhy@gmail.com,,,vabir,gxpmp,lima,,,PE,+51679943454,,,SSD_test1,08/14/2012 17:01:54,4201,USD
jdfmg@gmail.com,,,joafb,fzibx,lima,,,PE,+51247143743,,,SSD_test1,08/14/2012 17:01:54,1284,USD
uldhm@gmail.com,,,gngfq,pxyzs,lima,,,PE,+51973257112,,,SSD_test1,08/14/2012 17:01:54,4959,USD
exmjy@gmail.com,,,gmtjm,cadjc,lima,,,PE,+51412581266,,,SSD_test1,08/14/2012 17:01:54,2690,USD
hzjdr@gmail.com,,,mmwsg,rwrhs,lima,,,PE,+51589233231,,,SSD_test1,08/14/2012 17:01:54,685,USD
noeye@gmail.com,,,yxjeq,okksq,lima,,,PE,+51424967781,,,SSD_test1,08/14/2012 17:01:54,958,USD
hsqlr@gmail.com,,,krycf,nxdhd,arequipa,,,PE,+51816119181,,,SSD_test1,08/14/2012 17:01:54,4176,USD
kmigz@gmail.com,,,pksch,ozdxc,cuzco,,,PE,+51179996361,,,SSD_test1,08/14/2012 17:01:54,331,USD
vjohs@gmail.com,,,warsf,ejmwv,piura,,,PE,+51787814919,,,SSD_test1,08/14/2012 17:01:54,2765,USD
rqhkf@gmail.com,,,nvhua,yzjlc,lima,,,PE,+51858923588,,,SSD_test1,08/14/2012 17:01:54,2349,USD
gdlua@gmail.com,,,tzgap,galem,lima,,,PE,+51417475394,,,SSD_test1,08/14/2012 17:01:54,2562,USD
gorlb@gmail.com,,,rswiv,hojao,lima,,,PE,+51556165661,,,SSD_test1,08/14/2012 17:01:54,2500,USD
kqium@gmail.com,,,acelb,ezpap,lima,,,PE,+51627911134,,,SSD_test1,08/14/2012 17:01:54,3775,USD
spomd@gmail.com,,,egxcj,vvfde,lima,,,PE,+51368342733,,,SSD_test1,08/14/2012 17:01:54,437,USD
mysih@gmail.com,,,tpcfz,kqtwy,lima,,,PE,+51545722144,,,SSD_test1,08/14/2012 17:01:54,605,USD
oyraz@gmail.com,,,vsxac,ujdzk,lima,,,PE,+51977417231,,,SSD_test1,08/14/2012 17:01:54,4419,USD
rylhn@gmail.com,,,cznrh,zqkfl,lima,,,PE,+51149191651,,,SSD_test1,08/14/2012 17:01:54,1263,USD
ftgsu@gmail.com,,,tmorb,fvaxf,lima,,,PE,+51649473667,,,SSD_test1,08/14/2012 17:01:54,4403,USD
xsdpn@gmail.com,,,wrapn,oyopz,lima,,,PE,+51651179963,,,SSD_test1,08/14/2012 17:01:54,901,USD
cajnw@gmail.com,,,gones,fkrga,lima,,,PE,+51132517127,,,SSD_test1,08/14/2012 17:01:54,1779,USD
ytqrt@gmail.com,,,pyjty,cboev,lima,,,PE,+51258575731,,,SSD_test1,08/14/2012 17:01:54,4647,USD
scskr@gmail.com,,,xmbei,jotrn,lima,,,PE,+51599766951,,,SSD_test1,08/14/2012 17:01:54,4140,USD
frmqv@gmail.com,,,mfxmv,ebezc,lima,,,PE,+51867354522,,,SSD_test1,08/14/2012 17:01:54,2212,USD
ysngw@gmail.com,,,ziize,sawxh,lima,,,PE,+51854337571,,,SSD_test1,08/14/2012 17:01:54,1982,USD
mygte@gmail.com,,,aadio,qqlja,lima,,,PE,+51193755318,,,SSD_test1,08/14/2012 17:01:54,4315,USD
rckyo@gmail.com,,,omhcv,bntlz,lima,,,PE,+51187157686,,,SSD_test1,08/14/2012 17:01:54,1683,USD
cubak@gmail.com,,,lkjnk,cciro,lima,,,PE,+51856455994,,,SSD_test1,08/14/2012 17:01:54,2354,USD
dygiu@gmail.com,,,sxcvx,frqjk,lima,,,PE,+51144295341,,,SSD_test1,08/14/2012 17:01:54,3101,USD
zigyz@gmail.com,,,urnig,ezcpe,lima,,,PE,+51112477663,,,SSD_test1,08/14/2012 17:01:54,3568,USD
yevjl@gmail.com,,,yehfr,anser,lima,,,PE,+51846215388,,,SSD_test1,08/14/2012 17:01:54,620,USD
qffxu@gmail.com,,,lmhkg,rdqbo,lima,,,PE,+51144437794,,,SSD_test1,08/14/2012 17:01:54,2539,USD
qraog@gmail.com,,,lddsp,gerby,arequipa,,,PE,+51932233561,,,SSD_test1,08/14/2012 17:01:54,2286,USD
mzghz@gmail.com,,,pnhpq,qirsl,cuzco,,,PE,+51125311937,,,SSD_test1,08/14/2012 17:01:54,1023,USD
hqyvk@gmail.com,,,gewzu,xnrir,piura,,,PE,+51186783855,,,SSD_test1,08/14/2012 17:01:54,1690,USD
xyzbj@gmail.com,,,uhfqz,teyye,lima,,,PE,+51552827812,,,SSD_test1,08/14/2012 17:01:54,211,USD
nzvwo@gmail.com,,,xfshk,neyvi,lima,,,PE,+51353814289,,,SSD_test1,08/14/2012 17:01:54,1820,USD
tsfyr@gmail.com,,,kopfm,rfmdq,lima,,,PE,+51817794194,,,SSD_test1,08/14/2012 17:01:54,4981,USD
qhvef@gmail.com,,,pifpk,gooia,lima,,,PE,+51841987974,,,SSD_test1,08/14/2012 17:01:54,1887,USD
awmfx@gmail.com,,,dqefc,yzvlh,lima,,,PE,+51814873138,,,SSD_test1,08/14/2012 17:01:54,1986,USD
ypzqh@gmail.com,,,rltnf,cofih,lima,,,PE,+51686193658,,,SSD_test1,08/14/2012 17:01:54,3919,USD
tcgpn@gmail.com,,,koahy,uhxsk,lima,,,PE,+51241682378,,,SSD_test1,08/14/2012 17:01:54,2781,USD
dvyez@gmail.com,,,xboez,idmfp,lima,,,PE,+51476116432,,,SSD_test1,08/14/2012 17:01:54,2311,USD
rkzka@gmail.com,,,oubke,qqegx,lima,,,PE,+51266952174,,,SSD_test1,08/14/2012 17:01:54,3046,USD
aobwd@gmail.com,,,gvrcx,hdjhj,lima,,,PE,+51833179468,,,SSD_test1,08/14/2012 17:01:54,4691,USD
pswcf@gmail.com,,,xesck,hkmgy,lima,,,PE,+51557696927,,,SSD_test1,08/14/2012 17:01:54,2333,USD
oqect@gmail.com,,,vnpog,wvxjf,lima,,,PE,+51216938453,,,SSD_test1,08/14/2012 17:01:54,1921,USD
mnjuo@gmail.com,,,owkkw,bjqmi,lima,,,PE,+51153589244,,,SSD_test1,08/14/2012 17:01:54,4216,USD
brcev@gmail.com,,,wljcw,acfuz,lima,,,PE,+51147171483,,,SSD_test1,08/14/2012 17:01:54,3360,USD
fdees@gmail.com,,,euybb,vpzmv,lima,,,PE,+51864114825,,,SSD_test1,08/14/2012 17:01:54,4901,USD
owrjk@gmail.com,,,sztzx,gecrw,lima,,,PE,+51889149931,,,SSD_test1,08/14/2012 17:01:54,130,USD
gtrlw@gmail.com,,,raawx,mxxye,lima,,,PE,+51931596455,,,SSD_test1,08/14/2012 17:01:54,3007,USD
jploy@gmail.com,,,vmgpd,rqojj,lima,,,PE,+51359165587,,,SSD_test1,08/14/2012 17:01:54,4987,USD
cmgdz@gmail.com,,,ymslf,vntta,lima,,,PE,+51121115982,,,SSD_test1,08/14/2012 17:01:54,2658,USD
selhm@gmail.com,,,swqtx,itajx,lima,,,PE,+51957447412,,,SSD_test1,08/14/2012 17:01:54,843,USD
yoabo@gmail.com,,,oosqx,wbuav,lima,,,PE,+51989133413,,,SSD_test1,08/14/2012 17:01:54,92,USD
urtma@gmail.com,,,cbtsc,tmuau,lima,,,PE,+51544483372,,,SSD_test1,08/14/2012 17:01:54,3426,USD
pjjdf@gmail.com,,,klzwc,muzvl,arequipa,,,PE,+51887112397,,,SSD_test1,08/14/2012 17:01:54,1733,USD
caizw@gmail.com,,,pgdqw,csctl,cuzco,,,PE,+51691768911,,,SSD_test1,08/14/2012 17:01:54,4183,USD
ockhh@gmail.com,,,wmyge,haghy,piura,,,PE,+51757413911,,,SSD_test1,08/14/2012 17:01:54,3058,USD
awigd@gmail.com,,,gnpcs,ftffx,lima,,,PE,+51666231161,,,SSD_test1,08/14/2012 17:01:54,1196,USD
fudyv@gmail.com,,,ivuej,nvhvy,lima,,,PE,+51345856344,,,SSD_test1,08/14/2012 17:01:54,1239,USD
foije@gmail.com,,,crocd,fqngv,lima,,,PE,+51846426724,,,SSD_test1,08/14/2012 17:01:54,4616,USD
jjglh@gmail.com,,,aaxsj,nrayl,lima,,,PE,+51583684953,,,SSD_test1,08/14/2012 17:01:54,4782,USD
jghhg@gmail.com,,,mylne,ymmno,lima,,,PE,+51394682899,,,SSD_test1,08/14/2012 17:01:54,4278,USD
zsltw@gmail.com,,,sseqj,thagx,lima,,,PE,+51235332965,,,SSD_test1,08/14/2012 17:01:54,1266,USD
uxplq@gmail.com,,,vooml,lirfg,lima,,,PE,+51566998599,,,SSD_test1,08/14/2012 17:01:54,624,USD
ubaxq@gmail.com,,,bzxqe,ernfh,lima,,,PE,+51322419498,,,SSD_test1,08/14/2012 17:01:54,4428,USD
vzshk@gmail.com,,,ftvih,jltrc,lima,,,PE,+51389236965,,,SSD_test1,08/14/2012 17:01:54,2572,USD
ijafv@gmail.com,,,copfb,gmfnz,lima,,,PE,+51137762641,,,SSD_test1,08/14/2012 17:01:54,2935,USD
pobdk@gmail.com,,,ocgwq,uhpsi,lima,,,PE,+51976745962,,,SSD_test1,08/14/2012 17:01:54,1375,USD
xwbzg@gmail.com,,,wrqcq,mqfaa,lima,,,PE,+51892399142,,,SSD_test1,08/14/2012 17:01:54,4937,USD
qycvy@gmail.com,,,qrxgd,hxdbv,lima,,,PE,+51299289139,,,SSD_test1,08/14/2012 17:01:54,917,USD
piuri@gmail.com,,,tdtfl,lzznx,lima,,,PE,+51661294972,,,SSD_test1,08/14/2012 17:01:54,1384,USD
tysdx@gmail.com,,,gnuzb,thykw,lima,,,PE,+51419479769,,,SSD_test1,08/14/2012 17:01:54,65,USD
rykcu@gmail.com,,,intzv,ibxhb,lima,,,PE,+51928632694,,,SSD_test1,08/14/2012 17:01:54,1794,USD
rxfnq@gmail.com,,,zyser,plviv,lima,,,PE,+51159635327,,,SSD_test1,08/14/2012 17:01:54,1110,USD
qyhql@gmail.com,,,yoiur,misay,lima,,,PE,+51745535743,,,SSD_test1,08/14/2012 17:01:54,2996,USD
jbkut@gmail.com,,,mbjus,bgaqv,lima,,,PE,+51933297398,,,SSD_test1,08/14/2012 17:01:54,1759,USD
mpdre@gmail.com,,,ucajz,vjdzo,lima,,,PE,+51851918856,,,SSD_test1,08/14/2012 17:01:54,4072,USD
qoecl@gmail.com,,,mlgai,fqoxf,lima,,,PE,+51696814132,,,SSD_test1,08/14/2012 17:01:54,2331,USD
twdng@gmail.com,,,xtlke,yzsgs,lima,,,PE,+51253276856,,,SSD_test1,08/14/2012 17:01:54,1268,USD
hsybw@gmail.com,,,myree,picwc,arequipa,,,PE,+51943739898,,,SSD_test1,08/14/2012 17:01:54,553,USD
nxfjs@gmail.com,,,vxcct,mobad,cuzco,,,PE,+51433856961,,,SSD_test1,08/14/2012 17:01:54,4965,USD
ypuoi@gmail.com,,,godup,dgmkv,piura,,,PE,+51296793527,,,SSD_test1,08/14/2012 17:01:54,734,USD
evclu@gmail.com,,,vhfnv,umkos,lima,,,PE,+51553185475,,,SSD_test1,08/14/2012 17:01:54,1467,USD
ysepd@gmail.com,,,onoyl,vowtt,lima,,,PE,+51315156379,,,SSD_test1,08/14/2012 17:01:54,1860,USD
odtmn@gmail.com,,,prtbk,rbhzg,lima,,,PE,+51249419154,,,SSD_test1,08/14/2012 17:01:54,556,USD
cuftr@gmail.com,,,atznx,nuruv,lima,,,PE,+51366228341,,,SSD_test1,08/14/2012 17:01:54,3740,USD
hdfth@gmail.com,,,ysimj,hrixw,lima,,,PE,+51756596764,,,SSD_test1,08/14/2012 17:01:54,2626,USD
cpwzy@gmail.com,,,jcmlk,skgcb,lima,,,PE,+51764272451,,,SSD_test1,08/14/2012 17:01:54,449,USD
lryex@gmail.com,,,ggopy,ofwik,lima,,,PE,+51483131612,,,SSD_test1,08/14/2012 17:01:54,2089,USD
erjfp@gmail.com,,,jqfsg,wtdyk,lima,,,PE,+51952414957,,,SSD_test1,08/14/2012 17:01:54,755,USD
imcdg@gmail.com,,,axlxb,lzpoe,lima,,,PE,+51827744885,,,SSD_test1,08/14/2012 17:01:54,1488,USD
jqztx@gmail.com,,,jzxgd,iwhgt,lima,,,PE,+51649131768,,,SSD_test1,08/14/2012 17:01:54,3638,USD
uwhhf@gmail.com,,,ofkvx,tcray,lima,,,PE,+51191465146,,,SSD_test1,08/14/2012 17:01:54,3853,USD
jkuza@gmail.com,,,xibjy,kkxjx,lima,,,PE,+51795176358,,,SSD_test1,08/14/2012 17:01:54,4592,USD
damtj@gmail.com,,,gajuh,keyvd,lima,,,PE,+51334686677,,,SSD_test1,08/14/2012 17:01:54,1718,USD
eddrd@gmail.com,,,zjqjb,uuhil,lima,,,PE,+51891441948,,,SSD_test1,08/14/2012 17:01:54,1672,USD
csyqt@gmail.com,,,kxaaj,gqydo,lima,,,PE,+51265946359,,,SSD_test1,08/14/2012 17:01:54,646,USD
skzyd@gmail.com,,,mvlmm,jwfne,lima,,,PE,+51396342622,,,SSD_test1,08/14/2012 17:01:54,1896,USD
csjcs@gmail.com,,,xrwjq,kyith,lima,,,PE,+51382167899,,,SSD_test1,08/14/2012 17:01:54,3093,USD
gqvgo@gmail.com,,,kdxtu,qlkzx,lima,,,PE,+51663714311,,,SSD_test1,08/14/2012 17:01:54,3936,USD
bfcdd@gmail.com,,,ccvtr,rilau,lima,,,PE,+51396138963,,,SSD_test1,08/14/2012 17:01:54,902,USD
qxgtd@gmail.com,,,pqipl,qdqrr,lima,,,PE,+51331762148,,,SSD_test1,08/14/2012 17:01:54,1251,USD
